,fight_id,round,KOL_blue,TDA_blue,SMA_blue,ST_blue,SSBA_blue,SSA_blue,SSHA_blue,SSHL_blue,SML_blue,SGHL_blue,GRC_blue,TDL_blue,SGHA_blue,SSBL_blue,SGA_blue,SGBA_blue,RVL_blue,KDL_blue,SGBL_blue,SUL_blue,FT_blue,KOL_red,TDA_red,SMA_red,ST_red,SSBA_red,SSA_red,SSHA_red,SSHL_red,SML_red,SGHL_red,GRC_red,TDL_red,SGHA_red,SSBL_red,SGA_red,SGBA_red,RVL_red,KDL_red,SGBL_red,SUL_red,FT_red,blue,red
1,7473,2,0,0,0,288,11,89,63,14,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,288,0,68,67,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3168,2350
2,7473,3,0,0,0,184,7,47,31,10,0,0,6,0,0,5,0,0,1,0,0,0,6,0,4,0,184,0,24,24,11,0,0,88,1,0,0,1,1,0,0,1,1,6,3168,2350
0,9644,1,0,0,0,296,5,48,35,9,0,0,0,0,0,4,0,0,0,0,0,1,4,0,1,0,296,4,54,42,18,0,0,4,1,0,2,0,0,0,0,0,0,4,3168,3010
1,9644,2,0,0,0,248,4,45,38,9,0,0,1,0,0,4,0,0,0,0,0,1,24,0,3,0,248,4,34,26,7,0,0,24,1,0,4,0,0,0,0,0,0,24,3168,3010
2,9644,3,0,0,0,287,10,107,93,28,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,287,1,44,37,12,0,0,0,0,0,1,0,0,0,0,0,0,0,3168,3010
0,10451,1,0,0,0,24,0,3,2,0,0,6,0,0,6,0,6,0,0,0,0,1,276,0,1,0,24,0,3,3,0,0,4,276,1,4,0,4,0,0,0,0,0,276,3168,3280
1,10451,2,0,0,0,89,2,8,5,0,0,2,5,0,2,2,3,1,0,0,1,2,206,0,4,0,89,0,8,8,3,0,8,206,1,8,0,8,0,1,0,0,0,206,3168,3280
2,10451,3,0,0,0,112,3,29,26,10,0,9,0,0,11,0,13,2,0,0,2,1,188,0,2,0,112,1,16,14,7,0,3,188,1,4,1,4,0,0,0,0,0,188,3168,3280
0,11625,1,0,0,0,232,2,25,21,4,0,0,0,0,0,1,0,0,0,0,0,1,66,0,1,0,232,8,33,21,4,0,0,66,1,0,5,0,0,0,0,0,0,66,3168,3919
1,11625,2,0,0,0,177,3,37,33,13,0,0,0,0,0,3,0,0,0,0,0,1,119,0,1,0,177,4,24,20,6,0,0,119,1,0,4,0,0,0,0,0,0,119,3168,3919
2,11625,3,0,1,0,182,2,35,33,9,0,2,0,1,2,1,2,0,0,0,0,2,113,0,2,0,182,1,14,13,7,0,2,64,1,2,0,2,0,1,0,0,0,113,3168,3919
0,9079,1,0,6,0,187,5,45,37,21,0,1,40,5,7,4,8,0,0,0,0,0,40,0,0,0,187,7,39,31,11,0,1,0,0,1,6,1,0,0,0,0,5,40,3572,2350
0,9554,1,0,2,1,189,6,38,29,4,0,1,101,2,1,4,1,0,0,0,0,0,0,0,0,0,189,4,27,11,3,0,0,0,0,0,2,0,0,0,0,0,2,0,3572,3625
1,9554,2,0,1,0,284,6,57,50,16,0,4,7,0,6,2,6,0,0,1,0,0,0,0,0,0,284,9,47,28,9,0,0,0,0,0,2,0,0,0,0,0,1,0,3572,3625
2,9554,3,0,0,0,300,13,57,40,15,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,300,9,56,33,11,0,0,0,0,0,2,0,0,0,0,0,0,0,3572,3625
0,6806,1,0,1,0,194,5,34,29,8,0,9,107,1,19,2,28,9,0,0,9,0,107,0,1,1,194,1,50,49,22,0,1,0,0,2,0,2,0,0,0,0,1,107,2079,2277
1,6806,2,0,3,0,216,10,82,67,31,0,6,78,1,7,7,10,3,0,0,3,0,78,0,5,1,216,3,28,25,15,0,0,4,0,0,1,0,0,0,0,0,1,78,2079,2277
2,6806,3,0,3,0,91,2,16,11,5,0,24,207,2,42,2,71,29,0,0,27,0,207,0,1,0,91,0,8,8,1,0,2,0,0,3,0,3,0,0,0,0,2,207,2079,2277
0,10239,1,0,0,0,292,3,107,75,31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,292,5,91,85,17,0,0,4,0,0,5,0,0,0,0,0,0,0,2079,2293
1,10239,2,0,0,0,278,12,120,96,52,0,0,21,0,0,11,1,1,0,0,1,0,21,0,6,0,278,10,95,83,21,0,0,0,0,0,6,0,0,0,0,0,0,21,2079,2293
2,10239,3,0,1,0,281,11,141,121,78,0,0,19,1,0,8,0,0,0,0,0,0,19,0,4,0,281,4,107,100,43,0,0,0,0,0,3,0,0,0,0,0,1,19,2079,2293
0,10463,1,0,0,0,138,3,32,23,5,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,138,5,33,19,9,0,3,2,0,3,5,3,0,0,1,0,0,2,2079,3010
0,10902,1,0,0,0,296,7,45,24,6,0,4,4,0,5,5,5,0,0,1,0,0,0,0,3,0,296,6,57,46,15,0,0,0,0,0,4,0,0,0,0,0,1,0,2079,3054
1,10902,2,1,0,0,186,2,57,47,17,0,0,9,0,0,2,0,0,0,3,0,0,0,0,1,0,186,3,57,54,23,0,0,0,0,0,2,0,0,0,0,0,2,0,2079,3054
0,7960,1,0,0,0,34,2,12,9,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,34,7,36,23,15,0,1,1,0,2,7,2,0,0,1,0,0,1,2079,3099
0,12192,1,0,0,0,300,3,83,75,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,300,6,71,62,31,0,0,0,0,0,6,0,0,0,0,0,0,0,2079,3646
1,12192,2,0,1,0,215,3,63,55,11,0,0,0,0,0,0,0,0,0,0,0,1,73,0,5,0,215,4,48,43,24,0,2,73,1,2,4,2,0,0,0,0,0,73,2079,3646
2,12192,3,0,0,0,295,25,141,112,34,0,0,0,0,0,19,0,0,0,0,0,0,0,0,6,0,295,4,92,88,34,0,0,0,0,0,2,0,0,0,0,0,0,0,2079,3646
0,12164,1,0,2,0,205,0,33,32,6,0,0,3,1,0,0,0,0,0,0,0,1,92,0,1,0,205,1,57,50,14,0,0,92,1,1,0,1,0,0,0,0,1,92,2293,4016
1,12164,2,0,2,0,289,0,51,51,11,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,289,0,77,74,17,0,0,10,1,0,0,0,0,0,0,0,0,10,2293,4016
2,12164,3,0,5,2,234,0,61,61,21,0,0,17,1,0,0,0,0,0,0,0,0,7,0,0,0,234,1,100,96,21,0,0,7,0,0,1,0,0,0,0,0,1,7,2293,4016
0,10063,1,0,0,0,223,3,51,33,11,0,1,16,0,1,2,1,0,0,0,0,1,16,0,4,0,223,1,41,38,12,0,1,5,0,1,1,1,0,1,0,0,0,16,3010,3054
1,10063,2,0,0,0,26,1,6,2,2,0,2,110,0,2,0,3,1,0,0,1,1,110,0,0,2,26,2,9,7,4,0,4,164,0,6,1,6,0,1,0,0,0,110,3010,3054
2,10063,3,0,0,0,264,7,66,41,12,0,0,24,0,0,3,0,0,0,0,0,1,24,0,4,0,264,6,45,36,10,0,0,4,1,0,5,0,0,0,0,0,0,24,3010,3054
3,10063,4,0,0,0,165,8,53,33,16,0,2,88,0,3,8,3,0,0,0,0,0,88,0,2,0,165,4,38,33,10,0,0,0,0,0,3,0,0,0,0,0,0,88,3010,3054
4,10063,5,0,0,0,12,1,11,10,6,0,1,13,0,1,0,1,0,0,0,0,1,13,0,1,0,12,0,10,10,3,0,1,251,1,1,0,1,0,0,0,0,0,13,3010,3054
0,11160,1,0,1,0,224,1,21,18,5,0,1,12,1,2,0,2,0,0,0,0,1,12,0,1,1,224,6,26,12,5,0,4,59,1,4,4,4,0,0,0,0,1,12,3010,3099
1,11160,2,0,0,0,59,0,13,13,4,0,0,10,0,0,0,0,0,1,0,0,0,10,0,1,1,59,1,10,5,3,0,48,227,1,49,1,49,0,0,0,0,1,10,3010,3099
2,11160,3,0,2,0,191,3,19,13,5,0,2,92,2,2,3,15,0,0,1,0,0,92,0,3,0,191,6,25,14,4,0,0,0,0,0,5,0,0,0,0,0,3,92,3010,3099
3,11160,4,0,0,0,70,0,10,10,4,0,0,8,0,0,0,0,0,0,0,0,2,8,0,2,0,70,4,14,9,3,0,13,220,2,17,2,19,2,0,0,1,0,8,3010,3099
4,11160,5,0,0,0,70,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,70,0,7,6,2,0,2,230,2,3,0,3,0,0,0,0,0,0,3010,3099
0,11717,1,0,0,0,300,11,40,25,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,300,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3010,3703
1,11717,2,0,0,0,292,11,54,40,16,0,0,0,0,0,7,0,0,0,0,0,1,8,0,1,0,292,3,30,21,3,0,0,8,1,0,1,0,0,0,0,0,0,8,3010,3703
2,11717,3,0,0,0,300,12,67,53,24,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,300,1,60,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3010,3703
0,9052,1,0,2,1,76,0,16,14,6,1,4,206,1,6,0,6,0,0,0,0,0,212,0,0,0,76,1,7,5,2,0,0,0,0,0,1,0,0,0,0,0,0,212,3054,2328
0,8666,1,0,0,5,17,0,6,5,1,1,5,105,0,5,0,7,2,1,0,2,0,102,0,0,0,17,0,5,5,3,0,0,96,0,0,0,0,0,0,0,0,0,102,3054,2350
0,7092,1,0,3,0,296,6,52,42,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,296,10,52,37,11,0,0,0,0,0,6,0,0,0,0,0,0,0,3054,2845
1,7092,2,0,1,0,271,3,51,39,9,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,271,8,54,41,10,0,0,0,0,0,7,0,0,0,1,0,0,0,3054,2845
2,7092,3,0,2,1,185,6,31,21,7,0,8,104,1,9,5,9,0,0,0,0,0,104,0,0,0,185,5,36,31,6,0,0,0,0,0,4,0,0,0,0,0,1,104,3054,2845
0,8460,1,0,1,1,134,1,21,18,2,1,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,134,6,24,17,3,0,0,11,0,2,3,2,0,0,0,0,0,20,3054,3208
0,8892,1,0,1,0,246,8,66,53,16,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,246,6,33,26,12,0,0,0,0,0,6,0,0,0,0,0,0,0,3054,3280
1,8892,2,0,1,0,190,8,49,36,14,0,2,0,0,2,4,2,0,0,0,0,1,91,0,1,0,190,7,38,30,11,0,2,91,1,2,6,2,0,0,0,0,0,91,3054,3280
2,8892,3,0,3,0,190,5,56,51,24,0,1,26,0,1,4,1,0,0,0,0,0,29,0,0,0,190,6,61,55,21,0,0,29,0,0,3,0,0,0,0,0,0,29,3054,3280
3,12384,1,0,0,0,183,5,33,24,10,0,2,0,0,3,4,3,0,0,0,0,2,0,0,3,0,183,15,44,24,8,0,1,86,2,1,13,1,0,0,0,0,0,0,3054,3280
4,12384,2,0,2,0,156,4,40,36,12,0,4,0,0,4,3,4,0,0,0,0,2,0,0,3,0,156,1,33,30,10,0,1,144,2,1,1,1,0,0,0,0,0,0,3054,3280
5,12384,3,0,3,0,171,5,28,22,9,0,4,0,0,4,4,4,0,0,0,0,2,0,0,6,0,171,2,25,23,13,0,1,120,2,2,0,2,0,0,0,0,0,0,3054,3280
6,12384,4,0,2,0,229,5,62,52,17,0,0,58,1,0,4,0,0,0,0,0,1,58,0,2,0,229,4,58,49,20,0,0,13,1,0,3,0,0,0,0,0,1,58,3054,3280
7,12384,5,0,1,0,146,5,46,38,16,0,10,10,1,10,5,11,1,0,0,1,2,10,0,3,0,146,3,53,47,18,0,0,94,2,0,3,0,0,0,0,0,1,10,3054,3280
0,11437,1,0,2,0,171,1,67,63,22,0,0,99,1,0,1,0,0,0,0,0,2,20,0,1,0,171,4,38,33,13,0,0,20,1,0,1,0,0,1,0,0,0,20,3054,3646
1,11437,2,0,1,0,292,3,68,62,20,0,0,0,0,0,2,0,0,0,0,0,1,8,0,2,1,292,4,55,47,18,0,0,8,1,0,3,0,0,0,0,0,0,8,3054,3646
2,11437,3,0,2,0,244,2,68,63,19,0,0,28,1,0,2,0,0,0,0,0,0,0,0,0,0,244,15,53,36,14,0,0,0,0,0,12,0,0,0,0,0,1,0,3054,3646
0,9486,1,0,4,0,233,3,28,24,9,0,0,26,1,0,3,0,0,0,0,0,1,26,0,1,0,233,8,24,13,4,0,0,6,1,0,1,0,0,0,0,0,1,26,3646,3427
1,9486,2,0,4,0,114,2,9,5,2,0,3,186,2,6,2,6,0,0,0,0,0,186,0,0,0,114,3,10,6,2,0,0,0,0,0,2,0,0,0,0,0,2,186,3646,3427
2,9486,3,0,4,1,35,1,2,1,0,0,0,96,2,0,1,0,0,0,0,0,0,133,0,1,0,35,1,3,2,0,0,2,81,0,2,1,2,0,0,0,0,2,133,3646,3427
0,10972,1,0,0,0,249,6,73,67,18,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,249,3,61,50,17,0,0,0,0,0,3,0,0,0,0,0,0,0,3646,3703
1,10972,2,0,0,0,292,8,70,61,27,0,2,0,0,2,6,2,0,0,0,0,0,0,0,2,0,292,5,88,78,22,0,2,8,0,2,3,2,0,0,0,0,0,0,3646,3703
2,10972,3,0,1,0,277,5,76,70,34,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,277,3,73,67,27,0,0,0,0,0,2,0,0,0,0,0,0,0,3646,3703
0,10896,1,0,2,5,66,2,11,8,3,0,0,173,2,0,2,0,0,0,1,0,0,15,0,0,0,66,1,4,1,0,0,0,15,0,0,0,0,0,0,0,0,3,15,3646,3712
1,10896,2,0,3,1,46,2,16,13,9,1,3,153,3,4,2,4,0,0,0,0,0,2,0,1,0,46,2,8,4,0,0,0,2,0,1,2,1,0,0,0,0,2,2,3646,3712
0,6990,1,0,1,0,118,3,17,5,3,0,0,20,1,0,2,0,0,0,0,0,1,20,0,3,0,118,1,20,1,0,0,1,21,0,1,1,5,4,1,0,4,0,20,2279,2350
1,6990,2,0,0,0,84,4,10,1,0,0,0,62,0,0,0,0,0,0,0,0,1,62,0,2,0,84,1,9,8,2,0,5,154,1,8,1,10,2,0,0,2,0,62,2279,2350
2,6990,3,0,1,0,63,4,10,5,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,63,3,18,4,2,0,1,164,1,3,2,3,0,0,0,0,0,0,2279,2350
0,6110,1,0,1,1,171,2,49,45,17,0,8,22,0,11,2,11,0,0,0,0,1,42,0,1,0,171,5,44,36,14,0,0,27,1,0,3,0,0,0,0,0,0,42,2350,2710
1,6110,2,0,3,0,299,5,96,88,26,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,299,3,100,89,25,0,0,0,0,0,2,0,0,0,0,0,0,0,2350,2710
2,6110,3,0,2,0,267,2,87,84,26,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,267,3,91,83,21,0,0,0,0,0,0,0,0,0,0,0,1,0,2350,2710
0,6486,1,0,0,0,166,2,43,35,5,0,0,0,0,0,1,0,0,0,0,0,1,135,0,1,0,166,6,46,33,12,0,5,135,1,9,3,9,0,0,0,0,0,135,2710,2328
1,6486,2,0,0,0,19,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,1,19,1,7,4,1,0,9,282,0,11,0,11,0,0,0,0,0,282,2710,2328
2,6486,3,0,1,0,121,2,26,24,8,0,0,0,0,0,1,0,0,0,0,0,0,94,0,0,1,121,2,29,23,6,1,4,94,0,4,2,4,0,0,0,0,0,94,2710,2328
0,9092,1,0,1,0,229,5,23,14,8,0,1,0,0,1,5,1,0,0,0,0,3,0,0,4,0,229,15,24,6,1,0,6,71,3,6,13,7,0,0,0,0,0,0,3625,3427
1,9092,2,0,1,0,226,7,16,9,8,0,1,55,0,1,5,1,0,0,0,0,1,55,0,4,0,226,24,46,20,9,0,0,16,1,0,19,0,0,0,0,0,0,55,3625,3427
2,9092,3,0,0,0,300,5,32,22,14,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,300,23,47,21,7,0,0,0,0,0,21,0,0,0,0,0,0,0,3625,3427
0,9761,1,0,0,0,300,1,48,47,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,21,92,65,20,0,0,0,0,0,14,0,0,0,0,0,0,0,3625,3365
1,9761,2,0,4,0,280,9,76,67,25,0,0,20,1,0,6,0,0,0,0,0,0,20,0,0,0,280,18,98,78,26,0,0,0,0,0,9,0,0,0,0,0,1,20,3625,3365
2,9761,3,0,1,0,163,5,39,34,15,0,13,137,1,19,2,19,0,0,0,0,0,137,0,0,0,163,5,36,28,5,0,1,0,0,2,3,2,0,0,0,0,1,137,3625,3365
0,9853,1,0,4,0,218,8,27,18,7,0,2,82,1,3,4,4,0,0,0,0,0,82,0,0,0,218,7,35,28,9,0,0,0,0,0,7,0,0,0,0,0,1,82,3625,3712
1,9853,2,0,1,0,16,0,0,0,0,0,10,284,1,12,0,15,1,0,0,1,0,284,0,0,0,16,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1,284,3625,3712
2,9853,3,1,2,0,27,0,2,2,1,0,13,205,2,16,0,17,1,0,0,1,0,205,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205,3625,3712
0,11137,1,0,3,0,300,6,47,36,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,300,14,88,65,16,0,0,0,0,0,8,0,0,0,0,0,0,0,3625,3789
1,11137,2,0,2,0,300,11,75,53,15,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,300,14,91,67,18,0,0,0,0,0,9,0,0,0,0,0,0,0,3625,3789
2,11137,3,0,1,0,300,7,75,54,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,300,14,90,65,18,0,0,0,0,0,7,0,0,0,0,0,0,0,3625,3789
0,12227,1,0,2,0,66,2,17,15,2,0,9,234,1,12,2,12,0,0,0,0,0,234,0,1,0,66,6,21,10,3,0,0,0,0,0,2,0,0,0,0,0,1,234,3625,4081
1,12227,2,0,1,1,38,1,9,8,3,1,5,80,1,8,0,8,0,0,0,0,0,80,0,0,0,38,3,15,8,2,0,0,0,0,2,2,2,0,0,0,0,0,80,3625,4081
0,12031,1,0,1,0,231,15,47,23,3,0,0,0,0,0,6,0,0,0,0,0,0,69,0,1,0,231,6,36,10,2,0,0,69,0,1,5,1,0,0,0,0,0,69,3427,3365
1,12031,2,0,2,0,154,6,16,9,6,0,0,51,1,0,3,0,0,0,0,0,0,92,0,0,0,154,5,14,7,1,0,0,0,0,0,4,0,0,0,0,0,1,92,3427,3365
2,12031,3,0,2,0,80,4,11,7,3,0,0,212,2,2,4,2,0,0,0,0,0,0,0,0,0,80,2,11,8,4,0,0,0,0,0,2,0,0,0,0,0,2,0,3427,3365
0,10293,1,0,2,0,183,8,23,6,4,0,1,8,1,2,6,2,0,0,0,0,1,104,0,0,0,183,1,23,18,8,0,4,104,0,4,0,5,1,1,0,1,0,104,3427,3712
1,10293,2,0,1,1,21,1,2,0,0,1,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3427,3712
0,10020,1,0,0,0,81,3,13,7,2,0,15,127,0,17,2,17,0,0,0,0,1,127,0,3,1,81,0,9,4,1,0,0,61,0,0,0,0,0,1,0,0,0,127,3427,3841
1,10020,2,0,3,0,53,7,15,6,3,0,4,169,2,5,7,5,0,0,0,0,0,169,0,3,0,53,2,16,13,6,0,0,0,0,0,1,0,0,0,0,0,2,169,3427,3841
2,10020,3,0,2,0,24,2,4,1,0,0,7,115,2,13,2,13,0,1,0,0,0,115,0,0,2,24,1,9,8,6,0,0,152,0,0,1,0,0,1,0,0,2,115,3427,3841
0,11084,1,0,1,0,274,10,34,16,2,0,0,5,1,0,8,0,0,0,0,0,0,0,0,1,0,274,8,20,9,1,0,0,0,0,0,4,0,0,0,0,0,1,0,3427,3889
1,11084,2,0,0,0,300,15,50,26,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,300,4,30,23,6,0,0,0,0,0,4,0,0,0,0,0,0,0,3427,3889
2,11084,3,0,1,0,263,13,28,10,4,0,0,0,0,0,11,0,0,0,0,0,1,8,0,1,0,263,4,13,7,2,0,0,8,1,0,4,0,0,0,0,0,0,8,3427,3889
0,12067,1,0,3,0,87,7,22,13,8,0,0,213,3,0,5,0,0,0,0,0,0,213,0,0,0,87,2,17,13,5,0,0,0,0,0,2,0,0,0,0,0,3,213,3841,3712
1,12067,2,1,0,0,21,1,8,4,2,0,8,9,0,12,0,12,0,0,1,0,0,9,0,0,0,21,2,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,9,3841,3712
0,10548,1,1,0,0,10,0,6,6,4,0,13,10,0,14,0,14,0,0,1,0,0,10,0,0,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3841,3789
0,10069,1,0,0,0,222,2,53,35,7,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,222,6,40,31,11,0,0,2,0,0,1,0,0,0,0,0,0,2,3841,3863
1,10069,2,0,0,0,283,7,90,60,22,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,283,4,62,57,17,0,0,14,1,0,2,0,0,0,0,0,0,0,3841,3863
2,10069,3,0,0,0,300,10,101,73,24,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,300,6,72,64,16,0,0,0,0,0,3,0,0,0,0,0,0,0,3841,3863
0,10442,1,0,1,0,194,5,40,25,12,0,0,27,1,0,5,0,0,0,0,0,0,27,0,1,0,194,7,15,5,3,0,0,0,0,0,5,0,0,0,0,0,1,27,3841,3889
1,10442,2,1,2,0,117,2,19,14,6,0,10,45,2,19,2,34,1,0,1,1,0,45,0,0,0,117,1,7,6,4,0,0,0,0,0,1,0,0,0,0,0,2,45,3841,3889
0,11357,1,0,1,1,102,7,15,6,1,0,0,7,0,1,5,1,0,1,0,0,1,7,0,9,0,102,2,9,6,1,0,1,93,2,2,1,2,0,0,0,0,1,7,3841,4016
1,11357,2,0,0,0,147,12,32,19,9,0,2,35,0,5,10,5,0,1,0,0,1,35,0,9,0,147,1,7,5,3,0,0,61,2,0,1,0,0,0,0,0,1,35,3841,4016
2,11357,3,0,0,0,208,11,35,15,7,0,0,5,0,0,7,0,0,0,0,0,1,5,0,8,0,208,2,29,27,7,0,0,16,1,0,2,0,0,0,0,0,0,5,3841,4016
0,9968,1,0,0,0,298,8,60,49,15,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,298,4,77,55,16,0,0,0,0,0,2,0,0,0,0,0,0,0,3919,3789
1,9968,2,0,2,0,289,6,59,50,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,289,11,69,48,17,0,0,0,0,0,5,0,0,0,0,0,0,0,3919,3789
2,9968,3,0,0,0,300,8,62,49,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,300,10,72,56,19,0,0,0,0,0,2,0,0,0,0,0,0,0,3919,3789
0,11545,1,0,0,1,167,7,34,24,11,1,1,15,0,1,6,1,0,0,1,0,0,15,0,2,0,167,10,71,50,17,0,1,0,0,2,8,2,0,0,0,0,0,15,4021,3789
0,10175,1,0,0,0,292,7,40,29,13,0,0,2,0,0,7,0,0,0,1,0,0,2,0,3,0,292,8,86,72,18,0,0,1,0,0,4,0,0,0,0,0,1,2,3365,3789
1,10175,2,0,0,0,82,5,18,12,7,0,0,0,0,0,5,2,2,0,0,0,1,0,1,0,0,82,2,35,31,15,0,21,117,0,32,1,33,1,0,2,1,0,0,3365,3789
0,10687,1,0,0,0,300,2,34,25,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,300,6,51,36,9,0,0,0,0,0,1,0,0,0,0,0,0,0,3889,4081
1,10687,2,0,2,0,211,10,25,12,6,0,0,38,1,0,7,0,0,0,0,0,0,38,0,2,0,211,15,42,22,6,0,0,0,0,0,10,0,0,0,0,0,1,38,3889,4081
2,10687,3,0,1,0,255,7,26,16,7,0,5,31,1,5,5,5,0,0,0,0,0,31,0,0,0,255,17,51,26,7,0,0,0,0,0,8,0,0,0,0,0,1,31,3889,4081
